000462,80092233
000463,80053204
000464,80000223
000465,80000251
000466,80000231
000467,80066470
000469,80000221
000471,80000221
000473,80000248
000474,80000248
000475,80000248
000476,80000248
000477,80000248
000478,80065990
000479,80066470
000480,80145102
000481,80053204
000483,80351991
000484,80351991
000485,80000223
000486,80000223
000487,80000223
000488,80000223
000489,80048088
000490,80048088
000493,80000220
000494,80000220
000495,80000220
000496,80139382
000497,80161341
000498,80161341
000499,80161341
000500,80037023
000501,80037023
000502,80037023
000503,80355113
000504,80355113
000505,80355783
000506,80355783
000507,80000238
000508,80000238
000509,80000248
000510,80049689
000511,80000224
000512,80000224
000513,80000221
000516,80000221
000517,80000221
000520,80366080
000521,80049689
000522,80199117
000523,80000233
000524,80050229
000526,80000224
000527,80000220
000528,80064225
000529,80000248
000530,80036782
000531,80048161
000532,80000251
000533,80356155
000534,80000227
000535,80000227
000536,80280038
000538,80049689
000539,80048752
000540,80102419
000541,80053204
000542,80366080
000543,80366080
000545,80075936
000546,80280395
000547,80065990
000548,80000230
000549,80000228
000550,80000248
000551,80066470
000552,80351345
000553,80351345
000554,80000220
000556,80000233
000557,80000233
000558,80000233
000559,80049689
000560,80049689
000561,80000220
000562,80000220
000563,80000220
000564,80000220
000566,80055334
000567,80000248
000569,80000230
000571,80075936
000572,80048752
000573,80041198
000574,80000236
000575,80036742
000576,80075936
000577,80163340
000578,80351991
000579,80351991
000580,80075936
000581,80000223
000583,80205264
000584,80000249
000585,80000223
000586,80000251
000587,80000225
000588,80036782
000589,80048088
000590,80000228
000591,80048752
000592,80065990
000593,80000229
000594,80036797
000595,80000223
000596,80280038
000597,80046614
000598,80000227
000599,80066470
000600,80053708
000601,80000250
000602,80000221
000603,80000229
000604,80000235
000605,80000235
000606,80041198
000607,80036782
000609,80053204
000610,80000249
000611,80000239
000612,80000250
000613,80355783
000614,80000228
000615,80000239
000616,80050229
000617,80050229
000618,80000223
000619,80145102
000620,80000229
000621,80000229
000622,80037023
000623,80037023
000624,80037023
000625,80049689
000626,80000225
000627,80000225
000628,80000225
000629,80280036
000630,80280036
000631,80048752
000632,80048752
000633,80048752
000634,80000221
000638,80000221
000639,80000236
000640,80049689
000641,80049689
000642,80053708
000643,80000250
000644,80036782
000645,80000222
000646,80199117
000647,80000229
000648,80000229
000649,80000239
000650,80053708
000651,80036782
000652,80000226
000654,80053204
000655,80351991
000656,80280038
000657,80000235
000658,80000235
000659,80000235
000660,80000235
000661,80000235
000662,80000235
000663,80000233
000664,80043374
000665,80000226
000667,80064225
000668,80355783
000669,80355783
000670,80041198
000671,80041198
000672,80064225
000674,80046614
000675,80046614
000676,80046614
000677,80064225
000678,80000250
000679,80036782
000681,80074234
000682,80074234
000683,80074234
000684,80000227
000685,80050229
000686,80065990
000687,80000220
000688,80000251
000689,80280038
000690,80280038
000692,80053708
000693,80065990
000694,80351991
000695,80000225
000696,80053708
000697,80053708
000698,80000236
000699,80048752
000700,80000238
000701,80000251
000702,80000248
000703,80000248
000704,80000229
000705,80000229
000706,80075936
000707,80000251
000708,80000228
000709,80000228
000710,80064562
000711,80000223
000712,80050229
000713,80050229
000714,80049689
000715,80106677
000716,80064225
000717,80000231
000719,80000220
000720,80000220
000721,80280395
000722,80280395
000723,80065990
000724,80000225
000725,80000225
000726,80000225
000727,80000231
000728,80064225
000729,80065990
000730,80000226
000731,80000231
000732,80294346
000733,80294346
000734,80000226
000735,80000226
000736,80049689
000737,80049689
000738,80355113
000739,80168726
000740,80368700
000741,80368700
000742,80000224
000743,80205263
000744,80365985
000745,80365985
000746,80036782
000747,80000248
000748,80000248
000749,80102419
000750,80163340
000751,80000223
000752,80000226
000753,80000250
000754,80000250
000755,80128562
000756,80065990
000757,80037023
000758,80036782
000759,80168726
000760,80064225
000761,80044515
000762,80053708
000763,80064225
000764,80000240
000765,80050229
000766,80050229
000767,80037023
000768,80000239
000769,80000239
000770,80000239
000771,80049689
000772,80000251
000773,80000240
000774,80041198
000775,80041198
000776,80041198
000778,80000230
000779,80049689
000780,80000230
000781,80000233
000782,80000233
000783,80000226
000784,80000226
000785,80092743
000786,80092743
000787,80092743
000788,80280038
000789,80000229
000790,80000229
000791,80000235
000792,80036782
000793,80064225
000794,80000236
000795,80000236
000796,80000236
000797,80174741
000798,80106677
000799,80106677
000800,80053204
000801,80365986
000802,80365986
000803,80064225
000804,80355113
000805,80048752
000806,80066470
000807,80066470
000808,80036782
000809,80036782
000810,80000221
000812,80000221
000813,80351991
000814,80351991
000815,80351991
000816,80000220
000817,80048752
000818,80049689
000819,80000249
000820,80000228
000821,80000228
000822,80205268
000823,80000235
000824,80280036
000825,80280036
000826,80000248
000827,80000248
000828,80000238
000829,80000229
000830,80000229
000831,80064225
000832,80041198
000833,80000229
000834,80000225
000835,80199117
000836,80000233
000837,80000233
000839,80050229
000840,80050229
000841,80000221
000843,80000221
000844,80000220
000845,80000233
000846,80341238
000847,80341238
000848,80064225
000849,80067635
000850,80067635
000854,80000230
000855,80050229
000856,80050229
000857,80050229
000858,80000231
000859,80000231
000860,80000235
000861,80000239
000862,80000221
000863,80000221
000865,80000225
000866,80000250
000867,80000250
000868,80000233
000869,80000233
000870,80000223
000871,80365985
000872,80365985
000873,80000228
000874,80000228
000875,80065990
000876,80065990
000877,80055334
000878,80046614
000879,80046614
000880,80000221
000882,80365986
000883,80365986
000884,80106677
000885,80000248
000886,80365985
000887,80050229
000889,80050229
000890,80050229
000891,80000226
000892,80384640
000893,80064225
000894,80065113
000895,80355783
000896,80351991
000897,80351991
000898,80037023
000899,80037023
000900,80000249
000901,80280039
000902,80280039
000903,80000249
000904,80000235
000905,80000230
000906,80000248
000907,80092233
000908,80092233
000909,80351991
000910,80351991
000911,80351991
000912,80175498
000913,80092233
000914,80351345
000915,80351345
000916,80280038
000917,80000223
000918,80000223
000919,80000223
000920,80000229
000921,80075936
000922,80075936
000923,80075936
000924,80000236
000925,80053708
000926,80355113
000927,80000226
000928,80341238
000929,80000226
000930,80000226
000931,80355783
000932,80280038
000933,80280038
000934,80044515
000935,80403111
000936,80000226
000937,80053204
000938,80053204
000939,80048752
000940,80000221
000942,80000248
000943,80064225
000944,80064225
000945,80000222
000946,80000222
000947,80175511
000948,80000222
000950,80000229
000951,80048752
000952,80048752
000953,80000224
000954,80000224
000955,80000220
000958,80048161
000959,80048161
000960,80036782
000961,80041198
000962,80041198
000963,80280395
000965,80067635
000966,80075936
000967,80055334
000968,80000248
000969,80280038
000970,80145102
000971,80049689
000972,80000249
000973,80000249
000974,80163340
000975,80000222
000976,80000239
000977,80000239
000978,80000251
000979,80000251
000980,80053708
000981,80365985
000982,80365985
000984,80106677
000985,80000223
000986,80294346
000987,80106677
000988,80000223
000989,80000223
000990,80000223
000991,80064225
000992,80000248
000993,80000250
000994,80065990
000995,80065990
000996,80048752
000997,80000220
000998,80000220
001000,80065113
001001,80000222
001003,80000222
001004,80000249
001005,80046614
001006,80355113
001007,80043374
001008,80064225
001009,80050229
001010,80000229
001011,80000222
001013,80000222
001014,80341238
001015,80000222
001016,80000222
001017,80000238
001018,80000229
001019,80280395
001020,80049689
001021,80000222
001023,80000222
001024,80000231
001026,80049689
001027,80280038
001028,80000228
001029,80000233
001030,80041198
001031,80000222
001033,80000222
001034,80037023
001035,80048752
001036,80000223
001037,80000233
001038,80041198
001039,80000223
001040,80000249
001041,80000220
001042,80000222
001043,80064225
001044,80000223
001045,80000222
001046,80000222
001047,80048088
001048,80000221
001050,80053708
001051,80000222
001052,80000222
001053,80000220
001054,80064225
001055,80000226
001056,80365985
001057,80000222
001058,80000222
001059,80365986
001060,80280038
001061,80000222
001063,80000222
001064,80000248
001065,80000222
001066,80000222
001067,80000230
001068,80092743
001069,80055334
001070,80065990
001071,80000228
001072,80000228
001073,80055334
001074,80055334
001075,80000236
001076,80000229
001077,80000222
001078,80000222
001086,80037023
001087,80037023
001088,80000250
001092,80000248
001093,80000248
001094,80000233
001095,80000233
001096,80355783
001097,80055334
001101,80000235
001102,80280038
001103,80280038
001104,80000228
001105,80074234
001106,80053204
001110,80065113
001111,80065113
001112,80145102
001113,80000220
001115,80000248
001116,80000248
001117,80065113
001118,80000250
001119,80000233
001120,80042861
001121,80042861
001122,80000230
001123,80000230
001124,80000231
001125,80000226
001126,80050229
001127,80048752
001128,80000236
001133,80000248
001134,80000248
001135,80046522
001136,80000229
001137,80000233
001138,80000233
001139,80000228
001140,80064225
001141,80000238
001142,80000238
001143,80053204
001144,80000225
001146,80065113
001147,80065113
001148,80045188
001149,80067635
001150,80000231
001152,80000231
001153,80000231
001154,80365985
001155,80046614
001156,80045188
001157,80043374
001158,80064225
001159,80000225
001160,80042861
001161,80042861
001162,80280038
001163,80000235
001164,80065113
001165,80065113
001166,80065990
001167,80000245
001168,80000233
001169,80000233
001170,80000238
001171,80064225
001172,80000230
001173,80065113
001174,80065113
001175,80000080
001176,80000080
001177,80000080
001178,80280038
001179,80175511
001180,80000248
001181,80000220
001182,80000229
001183,80000220
001184,80000229
001185,80163340
001186,80000221
001188,80000230
001189,80000248
001190,80000230
001191,80000230
001192,80050229
001193,80365986
001194,80000251
001195,80064225
001196,80042861
001197,80000227
001198,80042861
001199,80380794
001200,80380794
001201,80045188
001202,80145102
001203,80145102
001204,80145102
001205,80065990
001206,80000248
001207,80000248
001208,80049689
001209,80280038
001210,80041198
001211,80065113
001212,80199117
001213,80199117
001214,80055334
001215,80000226
001216,80000229
001217,80000229
001218,80000233
001219,80050229
001220,80106677
001221,80043374
001222,80000230
001223,80000230
001224,80075936
001225,80075936
001226,80075936
001227,80075936
001228,80043374
001229,80175511
001230,80000230
001231,80000235
001232,80365987
001233,80365987
001234,80102419
001235,80048752
001236,80000226
001237,80000226
001238,80000226
001239,80000227
001240,80106677
001241,80355783
001242,80000226
001243,80000226
001244,80055334
001245,80064225
001246,80368700
001247,80055334
001249,80000229
001250,80041198
001251,80041198
001252,80046614
001253,80065990
001254,80000238
001255,80000239
001256,80424273
001257,80280395
001258,80280395
001259,80175511
001260,80000248
001261,80341238
001262,80000225
001263,80000225
001264,80000235
001265,80000224
001266,80000233
001267,80000238
001268,80000221
001270,80175498
001271,80175498
001272,80280395
001273,80106677
001274,80106677
001275,80075936
001276,80065990
001277,80000226
001278,80280038
001279,80046614
001280,80000235
001281,80139382
001282,80000228
001283,80205263
001284,80205263
001285,80000229
001286,80000229
001287,80163340
001289,80000235
001290,80000248
001291,80036797
001292,80041198
001293,80041198
001294,80000249
001295,80000225
001296,80000239
001297,80168726
001298,80000245
001299,80280395
001300,80000225
001301,80000225
001302,80280038
001303,80000235
001304,80065990
001305,80384640
001306,80065113
001307,80065113
001308,80000226
001309,80145102
001310,80055334
001311,80000228
001312,80000228
001313,80050229
001314,80000229
001315,80000229
001316,80163340
001317,80042861
001318,80042861
001319,80092233
001320,80064225
001321,80280395
001322,80048161
001323,80048161
001324,80000250
001325,80000230
001326,80000230
001327,80000230
001328,80000230
001329,80000230
001330,80000230
001331,80000230
001332,80000230
001333,80000225
001334,80000220
001335,80000220
001336,80000230
001337,80000230
001338,80163340
001339,80368700
001340,80055334
001341,80055334
001342,80000229
001343,80000229
001344,80000229
001345,80000221
001347,80000221
001348,80036797
001349,80000221
001351,80049689
001352,80106677
001353,80000248
001354,80000248
001355,80000248
001356,80000248
001357,80424273
001358,80000236
001359,80043374
001361,80000251
001362,80000251
001363,80000239
001364,80000225
001365,80000225
001366,80000245
001367,80175511
001368,80280395
001369,80280395
001370,80048752
001371,80000221
001373,80000229
001374,80000222
001375,80086876
001376,80424273
001377,80341238
001378,80341238
001379,80000251
001380,80000230
001381,80000230
001382,80000229
001384,80042861
001385,80042861
001386,80041198
001387,80341238
001388,80341238
001389,80341238
001390,80341238
001391,80041198
001392,80044515
001393,80044515
001394,80000226
001395,80000226
001396,80065990
001397,80065990
001398,80055334
001399,80163340
001400,80163340
001401,80175511
001402,80066470
001403,80036782
001404,80036782
001405,80145102
001406,80145102
001407,80000251
001408,80065990
001409,80064225
001410,80074234
001411,80049689
001412,80175511
001413,80341238
001414,80341238
001415,80066470
001416,80000223
001417,80053708
001418,80000238
001419,80000238
001420,80000220
001421,80000220
001422,80000251
001423,80000251
001424,80000226
001425,80000226
001426,80000220
001427,80036782
001428,80064225
001429,80000226
001430,80075936
001431,80174741
001433,80000229
001437,80000229
001438,80000229
001441,80000229
001442,80000229
001443,80000229
001444,80000229
001445,80000228
001446,80036782
001447,80041198
001448,80053204
001449,80053204
001450,80042861
001451,80042861
001453,80000230
001454,80000230
001455,80000251
001456,80055334
001457,80053204
001458,80000248
001459,80000248
001460,80000248
001463,80048088
001464,80048088
001465,80102419
001466,80037023
001467,80037023
001468,80000248
001469,80000248
001470,80000231
001471,80000231
001472,80000231
001473,80065990
001474,80368700
001475,80000229
001476,80048752
001477,80061674
001478,80061674
001479,80075936
001480,80161341
001481,80000250
001482,80050229
001483,80041198
001484,80041198
001485,80000228
001486,80041198
001487,80000236
001488,80000240
001489,80000240
001490,80053708
001491,80000224
001492,80000230
001493,80000230
001494,80066470
001495,80042861
001496,80064225
001497,80000225
001498,80065990
001499,80000233
001500,80424273
001501,80036782
001502,80036782
001503,80000220
001504,80000220
001505,80000220
001506,80000251
001507,80000251
001508,80000221
001510,80000221
001511,80036742
001512,80000229
001513,80000229
001515,80168726
001516,80000225
001517,80000225
001518,80000240
001519,80065990
001520,80000233
001521,80355783
001522,80000226
001523,80000226
001524,80055334
001525,80043374
001526,80351991
001527,80351991
001528,80049689
001529,80041198
001530,80000240
001531,80036782
001532,80000228
001533,80055334
001534,80000250
001535,80000251
001536,80000220
001537,80351345
001538,80050229
001539,80000223
001540,80403111
001541,80053708
001542,80000224
001543,80000236
001545,80000226
001546,80000226
001547,80280395
001548,80041198
001549,80041198
001550,80041198
001551,80041198
001552,80041198
001553,80041198
001554,80041198
001555,80041198
001556,80041198
001557,80041198
001558,80041198
001559,80041198
001560,80041198
001561,80041198
001562,80000229
001563,80037023
001564,80145102
001565,80356155
001566,80000220
001567,80000220
001568,80000238
001569,80000247
001570,80000220
001571,80365987
001572,80365987
001573,80000220
001574,80046614
001575,80368700
001576,80000224
001577,80000223
001578,80000226
001579,80000224
001580,80000220
001581,80000228
001582,80000225
001583,80163340
001584,80000233
001585,80000233
001586,80041198
001587,80041198
001588,80041198
001589,80041198
001590,80041198
001591,80041198
001592,80041198
001593,80041198
001594,80041198
001595,80041198
001596,80066470
001597,80036782
001598,80036782
001599,80041198
001600,80041198
001601,80351991
001602,80351991
001603,80000229
001604,80403111
001605,80044515
001606,80092233
001607,80175498
001608,80175498
001609,80168726
001610,80168726
001611,80041198
001612,80041198
001613,80000239
001614,80042861
001615,80065113
001616,80000223
001617,80041198
001618,80041198
001620,80000223
001621,80102419
001622,80000249
001623,80280395
001624,80280395
001625,80280395
001626,80000224
001627,80000231
001628,80036782
001629,80041198
001630,80041198
001631,80041198
001632,80041198
001633,80000240
001634,80000240
001635,80000240
001636,80000240
001637,80000223
001638,80280038
001639,80000223
001640,80000223
001641,80000221
001643,80067635
001644,80067635
001645,80000224
001647,80041198
001648,80064225
001649,80064225
001650,80064225
001651,80064225
001652,80175511
001653,80175511
001654,80043374
001655,80036797
001656,80092233
001657,80139382
001659,80128562
001660,80128562
001661,80000226
001662,80380794
001663,80048752
001664,80168726
001665,80168726
001666,80000230
001667,80000220
001668,80053708
001669,80049689
001670,80000239
001671,80000239
001672,80355783
001673,80205263
001674,80205263
001675,80205264
001676,80205264
001677,80048752
001679,80280038
001680,80384640
001681,80000249
001682,80000249
001683,80000222
001685,80053708
001686,80163340
001687,80163340
001688,80000223
001691,80000220
001692,80000220
001693,80036782
001694,80000228
001695,80424273
001696,80000220
001697,80000225
001698,80000225
001699,80000225
001700,80065990
001701,80341238
001702,80042861
001703,80000235
001704,80000233
001705,80424273
001706,80049689
001707,80049689
001708,80114781
001709,80037023
001710,80163340
001711,80163340
001712,80145102
001713,80199117
001714,80064225
001715,80064225
001716,80064225
001717,80064225
001718,80064225
001719,80064225
001720,80064225
001721,80064225
001722,80064225
001723,80053204
001724,80045188
001725,80053708
001726,80053708
001727,80045188
001728,80000235
001729,80000235
001730,80368700
001731,80000248
001732,80000248
001733,80000238
001734,80000248
001735,80000248
001736,80280036
001737,80036797
001738,80036797
001739,80341238
001740,80048088
001741,80000248
001742,80000248
001743,80049689
001744,80049689
001745,80000229
001746,80000229
001747,80000229
001748,80000229
001749,80036782
001750,80000251
001751,80053204
001752,80053204
001753,80385906
001754,80356155
001755,80000223
001756,80000223
001757,80000223
001758,80000223
001759,80000223
001760,80000223
001761,80000248
001762,80000248
001763,80000248
001764,80000248
001765,80280038
001766,80050229
001767,80000250
001768,80000250
001769,80000229
001770,80280038
001771,80000220
001772,80000220
001773,80036782
001774,80036782
001775,80000230
001776,80065113
001777,80175511
001778,80175511
001779,80341238
001780,80049689
001781,80065990
001782,80384640
001783,80368700
001784,80368700
001785,80106677
001786,80000224
001787,80065113
001788,80065113
001789,80000224
001790,80000224
001791,80000225
001792,80000225
001794,80368700
001795,80050229
001796,80053708
001797,80092743
001798,80061674
001799,80061674
001800,80000228
001801,80053708
001802,80000229
001803,80000229
001806,80000229
001807,80000229
001808,80000235
001809,80355113
001810,80065113
001811,80065113
001812,80000223
001813,80000224
001814,80000249
001815,80055334
001816,80053708
001817,80000229
001818,80000229
001819,80036742
001820,80036742
001821,80036742
001822,80053204
001823,80048088
001824,80000226
001825,80065990
001826,80355783
001827,80000221
001829,80365985
001830,80000231
001831,80000231
001832,80000229
001834,80000227
001835,80000229
001836,80000229
001837,80280038
001838,80000233
001839,80384640
001840,80036782
001841,80036782
001842,80384640
001843,80384640
001844,80384640
001845,80355783
001846,80355783
001847,80355783
001848,80355783
001849,80280038
001850,80000224
001851,80341238
001852,80000231
001853,80000231
001854,80000251
001855,80000251
001856,80000229
001857,80000229
001858,80065990
001859,80036797
001860,80036797
001861,80128562
001862,80145102
001863,80145102
001864,80046614
001865,80280038
001866,80365985
001867,80049689
001868,80036782
001869,80036782
001870,80280038
001871,80280038
001872,80000223
001873,80000223
001874,80280038
001875,80280038
001876,80000230
001877,80000236
001878,80000223
001879,80000239
001880,80000239
001881,80065113
001882,80065113
001883,80065113
001884,80065113
001885,80065113
001886,80065113
001887,80065113
001888,80065113
001889,80065113
001890,80065113
001891,80065113
001892,80000227
001893,80000250
001894,80000238
001895,80000238
001896,80000238
001897,80384640
001898,80000229
001899,80205268
001901,80280038
001902,80280038
001903,80048088
001904,80048088
001905,80000228
001906,80145102
001907,80000233
001908,80000233
001909,80380794
001910,80061674
001911,80000226
001912,80065113
001914,80355113
001915,80000236
001916,80452130
001917,80036782
001918,80280036
001919,80280036
001920,80000251
001921,80000251
001922,80000224
001923,80000224
001924,80000222
001925,80280395
001926,80280395
001927,80000222
001928,80000222
001929,80000222
001930,80000222
001931,80355783
001932,80355783
001933,80053204
001934,80000224
001935,80000224
001936,80000224
001937,80368700
001938,80065113
001939,80048088
001940,80092233
001941,80000231
001942,80280038
001943,80280038
001945,80145102
001946,80145102
001947,80050229
001948,80065990
001949,80065990
001950,80000230
001951,80000245
001952,80048088
001953,80048088
001954,80000235
001955,80065113
001956,80043374
001957,80365987
001958,80365987
001959,80053204
001960,80368700
001961,80000226
001963,80065113
001964,80049689
001965,80280036
001966,80280036
001967,80000250
001968,80048088
001969,80048088
001970,80000247
001971,80000226
001972,80280038
001973,80048088
001974,80000251
001975,80000251
001976,80000246
001977,80380794
001978,80000247
001979,80000220
001980,80065113
001981,80000221
001982,80000221
001983,80075936
001984,80050229
001985,80000221
001986,80280038
001987,80042861
001988,80000220
001989,80000220
001990,80065113
001991,80092233
001992,80092233
001993,80000226
001994,80000228
001997,80064225
001998,80064225
001999,80000226
002000,80064225
002001,80000222
002003,80064225
002004,80064225
002005,80064225
002006,80064225
002007,80064225
002008,80000226
002009,80065113
002010,80065113
002011,80000222
002013,80065113
002014,80065113
002015,80000220
002016,80000220
002017,80036782
002018,80000230
002019,80000230
002020,80000095
002021,80000222
002023,80205263
002024,80205263
002025,80000248
002026,80000248
002027,80351345
002028,80384640
002029,80163340
002030,80066470
002031,80000222
002033,80000228
002034,80000228
002035,80163340
002036,80163340
002037,80000228
002038,80000228
002039,80000233
002040,80000233
002041,80000233
002042,80000233
002043,80000252
002045,80000224
002046,80066470
002047,80066470
002048,80000226
002049,80000231
002050,80000231
002051,80049689
002052,80049689
002053,80049689
002054,80048752
002055,80000224
002056,80048752
002057,80048752
002058,80048752
002059,80000224
002060,80042861
002061,80000224
002062,80000224
002063,80000224
002064,80037023
002065,80000251
002066,80000251
002067,80049689
002068,80042861
002069,80055334
002070,80055334
002071,80139382
002072,80139382
002073,80280036
002074,80280036
002075,80048088
002076,80156777
002077,80156777
002078,80156777
002079,80280038
002080,80280038
002081,80000225
002082,80055334
002083,80000249
002084,80000249
002085,80000227
002086,80000225
002087,80044515
002088,80044515
002089,80000227
002090,80000227
002091,80055334
002092,80044515
002093,80044515
002094,80055334
002095,80000226
002096,80000226
002097,80044515
002098,80044515
002099,80044515
002100,80044515
002101,80380794
002102,80380794
002103,80036782
002104,80000226
002105,80000226
002106,80175511
002107,80000248
002108,80000248
002109,80000226
002110,80046614
002111,80000250
002112,80175511
002113,80175511
002114,80044515
002115,80044515
002116,80000248
002117,80000248
002118,80000248
002119,80000248
002120,80000248
002121,80000248
002122,80000248
002123,80365985
002124,80000248
002125,80000248
002126,80000248
002127,80000248
002128,80000248
002129,80000248
002130,80000248
002131,80000248
002132,80000248
002133,80000248
002134,80000248
002135,80000248
002136,80000248
002137,80049689
002138,80424273
002139,80424273
002140,80000226
002141,80065990
002142,80000226
002143,80000226
002144,80000228
002145,80049689
002146,80139382
002147,80139382
002148,80355783
002149,80000223
002150,80000226
002152,80000250
002153,80000228
002154,80000228
002155,80102419
002156,80000227
002157,80000227
002158,80053708
002159,80048161
002160,80000220
002161,80000235
002162,80042861
002163,80042861
002164,80053708
002165,80053708
002166,80000222
002167,80000220
002168,80000223
002169,80356155
002170,80048161
002172,80000246
002173,80042861
002174,80042861
002175,80000226
002177,80066470
002178,80000223
002179,80000228
002180,80048752
002181,80000228
002182,80114781
002183,80000248
002184,80424273
002185,80424273
